block_group_id,income,k12_pop,poverty_rate,lat,lon,%Christian,%first_gen,total_pop,pct_black,pct_white,hh_with_u18,TRACTCE,county_fips,%Christian_old,church_count,churches_per_1k,estimated_christian_pct,%Christian_uniform
421010351003,73971,95,,40.0450105803484,-74.98654851735131,36.3,35.0,1304,10.199386503067483,70.78220858895705,68,35100,42101,25.0,0,0.0,36.3,36.3
421010369013,-666666666,0,,39.94943273832896,-75.19571888506695,36.3,35.0,0,,,0,36901,42101,25.0,8,0.0,36.3,36.3
421010012043,104219,54,,39.94520052082297,-75.16655339557988,42.8,35.0,993,3.4239677744209467,86.80765357502518,93,1204,42101,25.0,33,33.23262839879154,42.8,36.3
421019800012,-666666666,0,,39.96983237650471,-75.18602881118252,36.3,35.0,0,,,0,980001,42101,25.0,17,0.0,36.3,36.3
421010366003,138788,33,,39.945492451945725,-75.13935184769055,38.2,35.0,940,2.553191489361702,72.5531914893617,40,36600,42101,25.0,7,7.446808510638299,38.2,36.3
421010369022,-666666666,1847,,39.95152962751585,-75.19541352969054,37.6,35.0,1928,17.894190871369293,58.50622406639005,0,36902,42101,25.0,9,4.668049792531121,37.6,36.3
421010207011,123077,23,,40.00941564563811,-75.19274416953958,37.8,35.0,1257,0.1591089896579156,83.85043754972156,106,20701,42101,25.0,7,5.568814638027049,37.8,36.3
421010090001,43036,1553,,39.95951387884324,-75.19042878560957,38.9,35.0,2336,13.398972602739724,48.75856164383562,97,9000,42101,25.0,24,10.273972602739724,38.9,36.3
421010369021,-666666666,0,,39.950387492803344,-75.18745922296465,36.3,35.0,0,,,0,36902,42101,25.0,5,0.0,36.3,36.3
421010369011,-666666666,0,,39.94774787235007,-75.19659470850634,36.3,35.0,0,,,0,36901,42101,25.0,7,0.0,36.3,36.3
421010038005,75585,29,,39.91867116083628,-75.18266003923411,39.3,35.0,661,1.2102874432677762,98.78971255673224,66,3800,42101,25.0,8,12.102874432677762,39.3,36.3
421010122044,81036,69,,40.002376111426926,-75.2045040960496,36.5,35.0,1597,80.40075140889167,8.578584846587352,68,12204,42101,25.0,1,0.6261740763932373,36.5,36.3
421010008012,190313,8,,39.95012231372685,-75.18063530048059,39.2,35.0,1262,2.614896988906497,78.84310618066561,44,801,42101,25.0,15,11.885895404120443,39.2,36.3
421010041012,76132,3,,39.92267697814604,-75.16143815734772,40.6,35.0,846,4.728132387706856,11.82033096926714,150,4101,42101,25.0,16,18.912529550827426,40.6,36.3
421010207022,224792,550,,40.01574728280473,-75.19385123875023,37.5,35.0,1596,7.142857142857142,75.06265664160401,148,20702,42101,25.0,7,4.385964912280701,37.5,36.3
421010137022,83958,11,,39.9767473006193,-75.18083294690258,42.5,35.0,1040,38.07692307692307,52.98076923076923,60,13702,42101,25.0,32,30.76923076923077,42.5,36.3
421010137024,97107,30,,39.97424321847007,-75.18354899123143,41.5,35.0,824,33.37378640776699,59.95145631067961,68,13702,42101,25.0,20,24.271844660194173,41.5,36.3
421010390011,27500,54,,40.04126010557898,-75.09361426889225,37.6,35.0,833,57.38295318127251,14.765906362545016,168,39001,42101,25.0,4,4.801920768307323,37.6,36.3
421010122013,44615,37,,40.004485537934286,-75.20407719489913,36.9,35.0,992,66.53225806451613,17.338709677419356,112,12201,42101,25.0,2,2.0161290322580645,36.9,36.3
421010373004,129117,36,,39.91139617601553,-75.18821254970028,37.0,35.0,798,7.518796992481203,77.31829573934837,141,37300,42101,25.0,2,2.506265664160401,37.0,36.3
421010125023,75438,4,,39.96348832667015,-75.17418660728404,47.5,35.0,145,0.0,94.48275862068964,0,12502,42101,25.0,21,144.82758620689657,47.5,36.3
